SMILES,tg,MinAbsEStateIndex,MolWt,HeavyAtomMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_CHGHI,BCUT2D_LOGPHI,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0v,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Kappa1,SMR_VSA10,SMR_VSA5,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,EState_VSA1,EState_VSA2,VSA_EState2,VSA_EState4,VSA_EState6,VSA_EState8,FractionCSP3,HeavyAtomCount,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticRings,RingCount,MolMR,fr_NH0,fr_amide,fr_aniline,fr_benzene,fr_bicyclic,fr_imide,num_CH3,num_CH2,num_CH,num_C,num_OH,num_COC,num_OC,num_N,num_Hal,num_double_bonds
*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(c4ccc(*)cc4)(C(F)(F)F)C(F)(F)F)cc3)cc2[Si](C)(C)C)c([Si](C)(C)C)c1,172.0,0.566397099,694.842,662.586,244,,,,,0.673913043,1.086956522,1.52173913,,,,,,2.536092891,3193.49352,24.62552487,16.97101073,8.871637725,14.69500788,5.704374124,10.00403395,3.771219649,8.118647319,-3.556233766,11.55081678,42.4248161,66.40955208,95.72076489,17.2485355,26.28320871,94.38482886,38.85099763,0.0,221.8036686,0.0,-5.041663133,-11.44408978,-29.35374052,-27.76386155,0.272727273,46,0,0,4,4,4,170.4058,0,0,0,4,0,0,6,0,0,27,0,0,0,0,6,2
*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(c4ccc(*)c([Si](C)(C)C)c4)(C(F)(F)F)C(F)(F)F)cc3[Si](C)(C)C)cc2)cc1,168.6,0.737774261,694.842,662.586,244,,,,,0.695652174,1.152173913,1.630434783,,,,,,2.577428669,3193.49352,24.62552487,16.97101073,8.871637725,14.69500788,5.653343087,9.238568408,3.597293207,5.872123121,-3.556233766,11.55081678,42.4248161,66.40955208,95.72076489,17.2485355,26.28320871,94.38482886,38.85099763,0.0,221.8036686,0.0,-3.477456725,-13.35496563,-29.65638054,-28.17392217,0.272727273,46,0,0,4,4,4,170.4058,0,0,0,4,0,0,6,0,0,27,0,0,0,0,6,2
*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(c4ccc(*)c(Br)c4)(C(F)(F)F)C(F)(F)F)cc3Br)cc2)cc1,197.5,0.140705853,708.268,694.156,208,,,,,0.725,1.2,1.7,,,,,,2.08676663,2364.632625,22.5534469,12.93497174,7.249602198,10.65896889,4.829870125,7.267901736,3.09375573,4.715145248,-3.03,15.26932055,47.763508,27.55855446,104.6662039,17.2485355,15.90975742,103.3302679,0.0,0.0,159.310547,6.066367068,-2.866177445,-10.05985477,-20.00155718,0.0,0.111111111,40,0,0,4,4,4,139.8458,0,0,0,4,0,0,0,0,0,27,0,0,0,0,8,2
*c1ccc(Oc2ccc(-c3cc(OCCCCCC)c(-c4ccc(Oc5ccc(-c6nnc(*)o6)cc5)cc4)cc3OCCCCCC)cc2)cc1,103.0,0.024161259,680.845,636.493,260,,,,,0.588235294,1.039215686,1.470588235,,,,,,1.878332842,4083.485154,24.93566864,13.43845505,8.535619037,8.535619037,5.443764348,5.443764348,3.457592489,3.457592489,-5.56,9.648771459,12.46000657,64.68718345,108.7635367,68.20505238,31.40745838,113.1806877,0.0,33.70798138,254.773743,12.46000657,0.0,-7.670345874,-24.59088216,-18.32139559,0.272727273,51,0,0,5,6,6,202.18,2,0,0,5,0,0,2,10,0,32,0,0,0,0,0,0
*CCCCCCOC(=O)C(CCCCCCP(=O)(O)O)C(=O)OCCCCCCOc1ccc(-n2on2-c2ccc(O*)cc2)cc1,21.0,0.34216372,662.717,615.341,254,,,,,0.826086957,1.347826087,1.913043478,,,,,,2.383867296,3431.417698,22.81855088,12.66346734,6.779543914,7.998086865,3.799978429,4.185643106,2.113355665,2.306188004,-3.47,8.385276277,19.5343729,89.7238642,48.33934966,22.87379622,9.843390349,52.9683886,6.875840478,11.37477255,212.1563097,0.0,36.54971772,-1.689870764,-8.897458356,-18.94665419,0.575757576,46,0,0,2,3,3,170.6321,2,0,0,2,0,0,0,18,1,14,2,2,2,0,0,3
*CCCCCCOC(=O)C(CCCCCCP(=O)(OCC)OCC)C(=O)OCCCCCCOc1ccc(-n2on2-c2ccc(O*)cc2)cc1,9.0,0.311757335,718.825,663.385,278,,,,,0.8,1.32,1.88,,,,,,2.480384209,3841.807525,24.81855088,13.57171563,7.166242245,8.749933568,4.131623813,5.180579259,2.297812257,2.85955778,-3.47,8.661168283,19.5343729,103.4276484,48.33934966,22.87379622,9.843390349,52.9683886,6.875840478,11.37477255,238.9780644,0.0,30.12578183,-1.760956766,-9.190336054,-37.96597652,0.621621622,50,0,0,2,3,3,189.4465,2,0,0,2,0,0,2,20,1,14,0,2,2,0,0,3
*CCCCCCOC(=O)C(CCCCCP(=O)(O)O)C(=O)OCCCCCCOc1ccc(-n2on2-c2ccc(O*)cc2)cc1,17.0,0.350768824,648.69,603.33,248,,,,,0.844444444,1.377777778,1.933333333,,,,,,2.354708554,3321.128801,22.31855088,12.41346734,6.654543914,7.873086865,3.737478429,4.123143106,2.082105665,2.274938004,-3.47,8.323962171,19.5343729,83.35093929,48.33934966,22.87379622,9.843390349,52.9683886,6.875840478,11.37477255,205.7833848,0.0,36.41707717,-1.669690445,-8.813997643,-18.81929274,0.5625,45,0,0,2,3,3,166.0151,2,0,0,2,0,0,0,17,1,14,2,2,2,0,0,3
*CCCCCCOC(=O)C(CCCCCP(=O)(OCC)OCC)C(=O)OCCCCCCOc1ccc(-n2on2-c2ccc(O*)cc2)cc1,7.0,0.317917351,704.798,651.374,272,,,,,0.816326531,1.346938776,1.897959184,,,,,,2.467467334,3729.836422,24.31855088,13.32171563,7.041242245,8.624933568,4.069123813,5.118079259,2.266562257,2.82830778,-3.47,8.588179754,19.5343729,97.05472353,48.33934966,22.87379622,9.843390349,52.9683886,6.875840478,11.37477255,232.6051395,0.0,30.05908116,-1.746472256,-9.131083929,-37.91867219,0.611111111,49,0,0,2,3,3,184.8295,2,0,0,2,0,0,2,19,1,14,0,2,2,0,0,3
*Oc1cccc(N(c2ccccc2)c2ccc(-c3ccc(N(c4ccc(/N=N/c5ccc([N+](=O)[O-])cc5)cc4)c4cccc(OC(=O)OCCOCCOC(*)=O)c4)cc3)cc2)c1,111.0,0.018568041,827.85,790.554,308,,,,,0.596774194,1.064516129,1.596774194,,,,,,1.565328723,4655.514902,29.91030259,16.07297515,10.44846956,10.44846956,6.707422592,6.707422592,4.297795348,4.297795348,-8.36,15.2761672,63.81406297,0.0,185.3444608,22.62592665,19.64320981,185.4586428,0.0,11.12690298,292.8293842,4.899909731,35.86190773,-13.81399341,-38.49360168,-17.89152674,0.083333333,62,0,0,7,7,7,233.2874,5,0,6,7,0,0,0,4,0,44,0,3,2,5,0,4
*Oc1cccc(N(c2ccccc2)c2ccc(-c3ccc(N(c4ccccc4)c4cccc(OC(=O)OCCOCCOC(*)=O)c4)cc3)cc2)c1,113.0,0.092182667,678.741,644.469,254,,,,,0.549019608,1.0,1.509803922,,,,,,1.666024487,3831.081769,24.75216522,13.33700638,8.570539384,8.570539384,5.564438209,5.564438209,3.651303157,3.651303157,-6.58,11.47728215,46.75190414,0.0,157.1028864,22.62592665,19.64320981,157.1028864,0.0,11.12690298,252.7166582,4.899909731,25.34088354,-9.388742027,-32.23046514,-17.56699415,0.095238095,51,0,0,6,6,6,196.015,2,0,6,6,0,0,0,4,0,38,0,3,2,2,0,2
*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(c4ccc(*)cc4)c4ccccc4C(=O)O)cc3)cc2)cc1,223.0,0.04824606,534.589,512.413,192,,,,,0.794871795,1.307692308,1.871794872,,,,,,1.885137412,2873.091366,19.67423461,11.7453656,7.038577065,8.861947221,4.643516132,6.12667938,2.983163248,3.928869017,-4.88,9.698996098,21.87292549,15.68492464,143.1021801,17.2485355,15.90975742,130.6393411,0.0,1.431199657,191.8421987,6.066367068,10.38777025,-4.934798065,-23.33570129,0.0,0.03125,39,0,0,5,5,5,145.9021,0,0,0,5,0,0,0,0,1,31,1,0,1,0,0,3
*Oc1ccc(S(=O)(=O)c2ccc(Oc3cc(C)c(C(c4cc(C(C)C)c(*)cc4C)c4ccccc4C(=O)O)cc3C(C)C)cc2)cc1,240.0,0.695488895,646.805,608.501,240,,,,,0.808510638,1.404255319,2.021276596,,,,,,2.358430494,3759.270145,23.67423461,13.7453656,8.788577065,10.61194722,5.819547168,7.302710416,3.77272532,4.718431089,-4.88,9.602549005,21.87292549,68.58419271,141.1863113,17.2485355,15.90975742,106.4696663,0.0,1.431199657,248.891965,0.0,10.65050786,-16.38548379,-28.1151645,-26.30868463,0.225,47,0,0,5,5,5,183.5541,0,0,0,5,0,0,6,0,3,31,1,0,1,0,0,3
*c1cc(C(C)C)c(Oc2ccc(S(=O)(=O)c3ccc(Oc4cc(C)c(C5(*)OC(=O)c6ccccc65)cc4C(C)C)cc3)cc2)cc1C,230.0,0.509557276,644.789,608.501,238,,,,,0.787234043,1.340425532,1.914893617,,,,,,1.686624308,3756.836236,23.67423461,13.90361389,8.900949501,10.72431966,5.888148343,7.371311591,3.810076495,4.755782264,-4.88,9.829498134,21.87292549,68.79420141,135.6228598,22.99804733,15.54009298,106.4696663,0.0,0.0,249.288034,0.0,9.886980496,-8.762424354,-24.4970183,-23.57188761,0.225,47,1,1,5,5,6,181.2913,0,0,0,5,1,0,6,0,2,32,0,1,1,0,0,3
*c1cc(C)c(Oc2ccc(S(=O)(=O)c3ccc(Oc4cc(C)c(C5(*)OC(=O)c6ccccc65)cc4C)cc3)cc2)cc1C,269.0,0.224777343,588.681,560.457,214,,,,,0.744186047,1.302325581,1.906976744,,,,,,1.583463874,3345.967651,21.67423461,12.90361389,8.150949501,9.974319657,5.388148343,6.871311591,3.458014423,4.403720192,-4.88,9.824183405,21.87292549,43.30250181,135.6228598,22.99804733,15.54009298,106.4696663,0.0,0.0,217.7299673,6.066367068,10.00800253,-6.772798838,-20.73300952,-13.63901308,0.138888889,43,1,1,5,5,6,162.5873,0,0,0,5,1,0,4,0,0,32,0,1,1,0,0,3
*c1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(C5(*)OC(=O)c6ccccc65)cc4C)cc3)cc2)c(C)c1,245.0,0.001831822,560.627,536.435,202,,,,,0.804878049,1.390243902,2.024390244,,,,,,1.528970589,3136.410811,20.67423461,12.40361389,7.650949501,9.474319657,5.075648343,6.558811591,3.225217868,4.170923637,-4.88,9.889011011,21.87292549,29.59871757,136.5807942,22.99804733,15.54009298,118.5545037,0.0,0.0,204.9841175,6.066367068,10.00452923,-3.979755363,-20.15082042,-6.648368117,0.088235294,41,1,1,5,5,6,153.1133,0,0,0,5,1,0,2,0,0,32,0,1,1,0,0,3
*Oc1c(F)c(F)c(Sc2c(F)c(F)c(Oc3ccc(C(c4ccc(*)cc4)(C(F)(F)F)C(F)(F)F)cc3)c(F)c2F)c(F)c1F,141.5,0.482145259,662.398,654.334,232,,,,,0.568181818,0.931818182,1.295454545,,,,,,2.025625557,2129.547023,20.83274407,11.48286862,7.982120902,9.002741628,5.476371507,6.601474787,3.485488374,4.40646751,-4.15,21.5337858,17.82825202,27.55855446,106.0040194,17.2485355,15.90975742,58.13031661,0.0,0.0,168.6393613,0.0,-3.928731979,-11.02306439,-15.86255237,0.0,0.111111111,44,0,0,4,4,4,122.781,0,0,0,4,0,0,0,0,0,27,0,0,0,0,14,0
*Oc1ccc(P(=O)(c2ccccc2)c2ccc(Oc3ccc(C(c4ccc(*)cc4)(C(F)(F)F)C(F)(F)F)cc3)cc2)cc1,210.5,0.444533156,610.49,589.322,218,,,,,0.581395349,0.976744186,1.418604651,,,,,,1.933383295,2849.832129,21.3341725,12.80644959,7.990044515,10.55022825,5.515822296,8.076006033,3.62283438,5.573746642,-4.49,12.62561227,29.12187949,17.7675875,138.0176958,17.2485355,31.82337711,126.8907929,0.0,0.0,202.1556983,0.0,0.0,-10.78339449,-31.80065636,0.0,0.090909091,43,0,0,5,5,5,151.9445,0,0,0,5,0,0,0,0,0,33,0,0,0,0,6,1
*C1OCOC(C(*)(F)F)C1(F)F,125.0,1.697638889,172.077,168.045,64,,,,,1.818181818,2.454545455,3.0,,,,,,3.374819573,336.3674528,4.828354473,2.322425527,1.553447549,1.553447549,0.821425776,0.821425776,0.415114864,0.415114864,-0.36,3.570993436,0.0,25.01092554,0.0,0.0,0.0,0.0,0.0,0.0,31.75597113,0.0,0.0,0.0,0.0,-6.334375,1.0,11,1,1,0,0,1,24.507,0,0,0,0,0,0,0,1,2,2,0,2,0,0,4,0
*OC(F)(C(=O)N([Li])S(=O)(=O)C(F)(F)C(*)(F)F)C(F)(F)F,67.0,0.18412037,329.05,329.05,112,,,,,1.15,1.55,1.8,,,,,,5.992224688,549.7198699,9.828667413,5.501021569,3.147891145,5.158477227,1.830203232,3.519347336,0.70238561,1.577050262,-0.582597403,15.7996299,33.8786921,23.71112457,0.0,0.0,0.0,0.0,0.0,0.0,42.76050483,17.94822122,11.27191043,0.0,0.0,0.0,0.8,20,0,0,0,0,0,42.3928,1,1,0,0,0,0,0,0,0,5,0,0,1,1,8,3
*CCC(C)O[Si](C)(C)O*,-88.0,1.411814689,146.262,132.15,54,,,,,2.222222222,3.111111111,3.555555556,,,,,,6.750924307,465.6745433,5.316496581,3.678869017,1.172767842,2.610055234,0.359321848,0.850903472,0.169244257,0.507732772,0.136883117,1.038369324,8.560914205,39.13100807,0.0,0.0,0.0,0.0,19.82617302,0.0,47.69192227,0.0,4.868476474,0.0,0.0,-13.23625,1.0,9,0,0,0,0,0,38.538,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0
*CCCC(C)O[Si](C)(C)O*,-81.0,1.514486371,160.289,144.161,60,,,,,2.1,3.0,3.5,,,,,,7.036067352,549.3009723,5.816496581,3.928869017,1.297767842,2.735055234,0.421821848,0.913403472,0.226009776,0.56449829,0.136883117,1.149160393,8.560914205,45.50393297,0.0,0.0,0.0,0.0,19.82617302,0.0,54.06484717,0.0,4.855561933,0.0,0.0,-13.76443858,1.0,10,0,0,0,0,0,43.155,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0
*Oc1cccc(Oc2ccc(C(=O)O)c(C(=O)Nc3ccc(Oc4ccc(-c5ccc(Oc6ccc(NC(=O)c7cc(*)ccc7C(=O)O)cc6)cc5)cc4)cc3)c2)c1,100.0,0.109153724,770.75,740.51,284,,,,,0.5,0.913793103,1.413793103,,,,,,1.266001894,4255.125779,27.9769101,15.29804108,10.34109571,10.34109571,6.563090265,6.563090265,4.118923655,4.118923655,-8.38,15.27848075,41.19410965,0.0,179.3566924,51.37348582,36.00311003,157.1028864,2.823684157,13.9893023,271.1677341,11.37618042,53.52195008,-9.280238058,-29.7301728,0.0,0.0,58,0,0,7,7,7,214.397,0,2,2,7,0,0,0,0,0,46,2,0,4,2,0,4
*CC(OO*)c1ccc(C(C)(C)C)cc1,19.9,0.938124528,192.258,176.13,76,,,,,1.714285714,2.428571429,2.928571429,,,,,,4.39806564,805.1769158,6.816496581,3.370790812,2.412457479,2.412457479,1.310395406,1.310395406,0.655197703,0.655197703,-0.86,1.997080275,0.0,38.92652533,35.29657781,0.0,0.0,24.16967483,6.875840478,0.0,74.22310314,0.0,4.804211191,-6.127594089,-5.00723356,-13.91479167,0.5,14,0,0,1,1,1,54.86,0,0,0,1,0,0,3,1,1,7,0,0,0,0,0,0
*CC(OO*)c1ccc(Br)cc1,9.6,0.026299131,215.046,207.99,58,,,,,1.909090909,2.636363636,3.181818182,,,,,,3.752313958,509.5322774,6.780457593,3.352771318,1.601439715,2.394437985,0.904886524,1.301385659,0.452443262,0.650692829,-0.38,2.553151905,15.9299439,12.95585851,34.20584584,0.0,0.0,28.64239435,6.875840478,0.0,30.60414741,16.55755693,4.834796863,-0.420601852,-1.717650227,-2.042024282,0.25,11,0,0,1,1,1,43.86,0,0,0,1,0,0,0,1,1,6,0,0,0,0,1,0
*CC(OO*)c1ccc(C)cc1,4.6,0.63837963,150.177,140.097,58,,,,,2.0,2.818181818,3.363636364,,,,,,3.879948375,584.8150222,5.316496581,2.620790812,1.662457479,1.662457479,0.935395406,0.935395406,0.467697703,0.467697703,-0.86,1.728124842,0.0,19.80775062,35.29657781,0.0,0.0,24.16967483,6.875840478,0.0,55.10432844,0.0,4.795096608,-1.400789872,-3.246816893,-5.051752606,0.333333333,11,0,0,1,1,1,40.897,0,0,0,1,0,0,1,1,1,6,0,0,0,0,0,0
*c1ccc(Oc2ccc(C(=O)c3ccc(Oc4ccc(C5(*)c6ccccc6C(=O)N5C)cc4)cc3)cc2)cc1,245.0,0.201855721,509.561,486.377,188,,,,,0.769230769,1.256410256,1.794871795,,,,,,1.477882571,2863.466824,19.08020676,10.64556526,7.33891443,7.33891443,4.947290285,4.947290285,3.232793303,3.232793303,-5.16,8.954696987,17.75679174,6.041840829,148.6656316,22.99804733,15.54009298,120.8483742,0.0,0.0,196.3717714,10.9662768,27.9537624,-4.191313559,-21.06368782,-3.377447519,0.058823529,39,1,1,5,5,6,148.298,1,1,0,5,1,0,1,0,0,33,0,0,2,1,0,2
*c1ccc(-c2nnc(*)o2)c(OCCCCCCCCCC)c1,165.0,0.065263582,300.402,276.21,118,,,,,1.227272727,2.045454545,2.818181818,,,,,,2.790767924,1550.143186,10.71092377,5.463710176,3.10675002,3.10675002,1.832550513,1.832550513,1.068642388,1.068642388,-1.84,3.327621674,12.46000657,57.83529133,18.12725612,17.20368725,17.19686952,22.54440706,0.0,11.45417541,99.72521994,12.46000657,0.0,-0.651421462,-1.983808721,-8.145965574,0.555555556,22,0,0,1,2,2,87.107,2,0,0,1,0,0,1,9,0,8,0,0,0,0,0,0
*c1ccc(-c2nnc(*)o2)c(OCCCCCCCC)c1,173.0,0.011120731,272.348,252.188,106,,,,,1.35,2.25,3.1,,,,,,2.766277716,1354.517491,9.710923772,4.963710176,2.85675002,2.85675002,1.707550513,1.707550513,1.006142388,1.006142388,-1.84,3.156455558,12.46000657,45.08944153,18.12725612,17.20368725,17.19686952,22.54440706,0.0,11.45417541,86.97937014,12.46000657,0.0,-0.589460472,-1.765854405,-7.927415214,0.5,20,0,0,1,2,2,77.873,2,0,0,1,0,0,1,7,0,8,0,0,0,0,0,0
*c1ccc(-c2nnc(*)o2)c(OCCCCC)c1,205.0,0.105606537,230.267,216.155,88,,,,,1.588235294,2.588235294,3.411764706,,,,,,2.734595208,1068.339674,8.210923772,4.213710176,2.48175002,2.48175002,1.520050513,1.520050513,0.912392388,0.912392388,-1.84,2.938959679,12.46000657,25.97066682,18.12725612,17.20368725,17.19686952,22.54440706,0.0,11.45417541,55.9274528,24.3931492,0.0,-0.452159431,-1.294685129,-7.382210343,0.384615385,17,0,0,1,2,2,64.022,2,0,0,1,0,0,1,4,0,8,0,0,0,0,0,0
*c1ccc(-c2nnc(*)o2)c(OCC)c1,231.0,0.163572373,188.186,180.122,70,,,,,1.785714286,2.785714286,3.571428571,,,,,,2.744352498,792.1409232,6.710923772,3.463710176,2.10675002,2.10675002,1.344019477,1.344019477,0.830111352,0.830111352,-1.84,2.823480899,12.46000657,6.851892117,18.12725612,17.20368725,17.19686952,22.54440706,0.0,11.45417541,19.16038919,29.58143154,0.0,-0.207662037,-0.489904101,-6.167652431,0.2,14,0,0,1,2,2,50.171,2,0,0,1,0,0,1,1,0,8,0,0,0,0,0,0
*O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)OC(C)CCCCC(*)C,-104.0,2.263734178,498.99,452.622,174,,,,,0.75862069,1.24137931,1.689655172,,,,,,10.19623161,1975.101749,18.94948974,15.5778485,4.547342627,14.18326933,1.759151762,11.4493727,1.212716114,9.81985534,0.844415584,4.204960719,42.80457102,116.4240378,0.0,0.0,0.0,0.0,71.14853597,0.0,159.2286089,0.0,4.905816023,0.0,0.0,-59.15518631,1.0,29,0,0,0,0,0,131.274,0,0,0,0,0,0,12,4,2,0,0,0,0,0,0,0
*O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)OC(C)CCCCC(*)C,-98.0,2.176833284,424.835,384.515,150,,,,,0.88,1.44,1.96,,,,,,9.688166861,1670.289533,16.04124145,12.85310363,3.828698931,11.41496581,1.471694284,8.862255393,0.98947703,7.435703578,0.667532468,3.5140406,34.24365682,103.4737053,0.0,0.0,0.0,0.0,58.19820343,0.0,137.7173621,0.0,4.904134005,0.0,0.0,-47.31329911,1.0,25,0,0,0,0,0,112.707,0,0,0,0,0,0,10,4,2,0,0,0,0,0,0,0
*O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)OC(C)CCCCC(*)C,-94.0,2.065797633,350.68,316.408,126,,,,,1.047619048,1.714285714,2.285714286,,,,,,9.086676607,1373.684074,13.13299316,10.12835876,3.110055234,8.646662284,1.184236805,6.275138086,0.766237945,5.051551815,0.490649351,2.827534074,25.68274261,90.52337276,0.0,0.0,0.0,0.0,45.24787089,0.0,116.2061154,0.0,4.898810314,0.0,0.0,-35.92510455,1.0,21,0,0,0,0,0,94.14,0,0,0,0,0,0,8,4,2,0,0,0,0,0,0,0
*C1OCCCC1C1C(=O)OC(=O)C1*,210.0,1.416787132,182.175,172.095,70,,,,,1.615384615,2.461538462,3.153846154,,,,,,2.902113137,666.7715501,6.132993162,3.224744871,2.108163248,2.108163248,1.309236805,1.309236805,0.807518411,0.807518411,-0.9,2.366376724,11.93861058,25.72565667,0.0,0.0,0.0,0.0,6.396873262,0.0,56.01116786,0.0,24.12417119,0.0,0.0,-6.045587325,0.777777778,13,2,2,0,0,2,40.803,0,0,0,0,0,0,0,3,4,2,0,2,2,0,0,2
*OC1C(COC(C)=O)OC(*)C(OC(C)=O)C1O,202.0,1.664757889,246.215,232.103,96,,,,,1.705882353,2.529411765,3.176470588,,,,,,3.84373946,800.1795373,7.857738033,3.791241452,2.401721901,2.401721901,1.295663248,1.295663248,0.716066106,0.716066106,-1.18,3.431646435,11.93861058,44.60678995,0.0,0.0,0.0,0.0,0.0,0.0,63.10438576,0.0,23.76236511,0.0,0.0,-14.14792787,0.8,17,1,1,0,0,1,51.7278,0,0,0,0,0,0,2,1,5,2,1,3,2,0,0,2
*Oc1ccc(-c2ccc(Oc3ccc(C(=O)c4ccc(C(=O)c5ccc(*)cc5)cc4)cc3)cc2)cc1,173.0,0.148083909,468.508,448.348,172,,,,,0.527777778,0.861111111,1.277777778,,,,,,1.640314184,2559.644381,17.63299316,9.770620726,6.622682799,6.622682799,4.293558654,4.293558654,2.623841399,2.623841399,-4.96,8.609194817,17.63285696,0.0,143.1021801,28.37543848,15.90975742,120.8483742,0.0,11.12690298,177.2945967,11.8158789,27.45560303,-5.221876743,-17.95342304,0.0,0.0,36,0,0,5,5,5,138.405,0,0,0,5,0,0,0,0,0,32,0,0,2,0,0,2
*c1cccc(OCCCCCCCCCCCOC(=O)c2ccc(C(=O)OCCCCCCCCCCCOc3cccc(-c4nnc(*)s4)c3)cc2)c1,22.0,0.262548227,741.007,684.559,284,,,,,0.566037736,1.0,1.471698113,,,,,,1.721755857,4255.863,26.56866181,14.16319992,7.748161558,8.521558221,4.447973536,5.100033256,2.48005742,2.933949257,-4.24,9.232177303,34.8523028,114.7126482,83.63592748,22.07009886,21.05063225,72.50902449,0.0,10.57107519,253.5856024,11.07399077,27.52571035,-4.242309854,-16.86163861,-19.01984958,0.5,53,0,0,3,4,4,212.158,2,0,0,3,0,0,0,22,0,22,0,2,2,0,0,2
*CCCCCCOC(=O)C(CCCCP(=O)(O)O)C(=O)OCCCCCCOc1ccc(-n2on2-c2ccc(O*)cc2)cc1,19.0,0.360110683,634.663,591.319,242,,,,,0.863636364,1.409090909,1.954545455,,,,,,2.320286781,3211.285606,21.81855088,12.16346734,6.529543914,7.748086865,3.674978429,4.060643106,2.050855665,2.243688004,-3.47,8.266399222,19.5343729,76.97801439,48.33934966,22.87379622,9.843390349,52.9683886,6.875840478,11.37477255,199.4104599,0.0,36.25469919,-1.647783079,-8.723140328,-18.6730589,0.548387097,44,0,0,2,3,3,161.3981,2,0,0,2,0,0,0,16,1,14,2,2,2,0,0,3
*CCCCCCOC(=O)C(CCCCP(=O)(OCC)OCC)C(=O)OCCCCCCOc1ccc(-n2on2-c2ccc(O*)cc2)cc1,4.0,0.32450778,690.771,639.363,266,,,,,0.833333333,1.375,1.916666667,,,,,,2.45147182,3618.271585,23.81855088,13.07171563,6.916242245,8.499933568,4.006623813,5.055579259,2.235312257,2.79705778,-3.47,8.517693753,19.5343729,90.68179863,48.33934966,22.87379622,9.843390349,52.9683886,6.875840478,11.37477255,226.2322146,0.0,29.98289822,-1.730974872,-9.067602545,-37.87612852,0.6,48,0,0,2,3,3,180.2125,2,0,0,2,0,0,2,18,1,14,0,2,2,0,0,3
*CCCCCCOC(=O)C(CCCCCCCCCCBr)C(=O)OCCCCCCOc1ccc(-n2on2-c2ccc(O*)cc2)cc1,16.0,0.32936081,717.742,664.318,260,,,,,0.723404255,1.191489362,1.723404255,,,,,,2.434547271,3647.946221,24.21612624,12.33145978,6.764763557,7.161262692,3.904391649,4.102641216,2.165562275,2.264687059,-3.14,7.920179659,27.86855447,115.2155638,48.33934966,22.87379622,9.843390349,52.9683886,6.875840478,11.37477255,229.2204266,0.0,30.018328,-1.721873628,-9.02928626,-19.14332887,0.621621622,47,0,0,2,3,3,185.983,2,0,0,2,0,0,0,22,1,14,0,2,2,0,1,2
*CCCCCCOC(=O)C(CCCCCBr)C(=O)OCCCCCCOc1ccc(-n2on2-c2ccc(O*)cc2)cc1,7.0,0.374230733,647.607,604.263,230,,,,,0.80952381,1.333333333,1.880952381,,,,,,2.293760777,3097.371319,21.71612624,11.08145978,6.139763557,6.536262692,3.591891649,3.790141216,2.009312275,2.108437059,-3.14,7.555831203,27.86855447,83.35093929,48.33934966,22.87379622,9.843390349,52.9683886,6.875840478,11.37477255,197.3558021,0.0,29.37638423,-1.61775332,-8.597876573,-18.46989618,0.5625,42,0,0,2,3,3,162.898,2,0,0,2,0,0,0,17,1,14,0,2,2,0,1,2
*CCOCCOCCOCCOC(=O)Nc1ccc(Cc2ccc(NC(=O)O*)cc2)cc1,37.0,0.117278378,444.484,416.26,172,inf,inf,inf,inf,0.8125,1.28125,1.78125,,,,,,2.545393562,2026.125615,15.25216522,7.639792789,4.45031823,4.45031823,2.449315249,2.449315249,1.424204418,1.424204418,-3.14,6.251512817,23.56125269,13.24876538,59.46625264,0.0,10.61962671,48.33934966,9.699524635,0.0,147.4989808,5.309813353,24.93609513,-4.946946155,-10.65394541,-32.26243133,0.391304348,32,0,0,2,2,2,118.0284,0,2,2,2,0,0,0,9,0,14,0,4,2,2,0,2
*Oc1ccc(C(=O)NNC(=O)c2ccc(*)cc2)cc1,263.0,0.216922151,254.245,244.165,94,,,,,1.052631579,1.526315789,2.0,,,,,,2.538595219,1058.714675,9.119172062,4.759586031,3.014429274,3.014429274,1.761442674,1.761442674,0.955721337,0.955721337,-2.82,4.37876346,17.88072653,0.0,59.46625264,5.749511833,22.01052676,48.33934966,2.823684157,0.0,71.2806121,22.65351119,25.3024856,-2.338030424,-4.911003269,0.0,0.0,19,0,0,2,2,2,68.0784,0,2,0,2,0,0,0,0,0,14,0,0,2,2,0,2
